"","Date","DailyVisits","VisitsLastYear","%ChangeVisits"
"726",1994-12-27,2003,1047,91.3
"727",1994-12-28,1930,1719,12.3
"728",1994-12-29,1652,1563,5.7
"729",1994-12-30,1471,1725,-14.7
"730",1994-12-31,1196,1136,5.3
"731",1995-01-01,1284,1288,-0.3
"732",1995-01-02,806,993,-18.8
"733",1995-01-03,840,684,22.8
"734",1995-01-04,724,640,13.1
"735",1995-01-05,931,530,75.7
"736",1995-01-06,717,551,30.1
"737",1995-01-07,830,619,34.1
"738",1995-01-08,924,602,53.5
"739",1995-01-09,835,717,16.5
"740",1995-01-10,880,566,55.5
"741",1995-01-11,751,728,3.2
"742",1995-01-12,804,662,21.5
"743",1995-01-13,789,480,64.4
"744",1995-01-14,1111,481,131
"745",1995-01-15,974,593,64.2
"746",1995-01-16,677,513,32
"747",1995-01-17,666,268,148.5
"748",1995-01-18,621,480,29.4
"749",1995-01-19,650,525,23.8
"750",1995-01-20,647,592,9.3
"751",1995-01-21,784,823,-4.7
"752",1995-01-22,945,1473,-35.8
"753",1995-01-23,892,1008,-11.5
"754",1995-01-24,734,538,36.4
"755",1995-01-25,812,590,37.6
"756",1995-01-26,806,507,59
"757",1995-01-27,787,552,42.6
"758",1995-01-28,1106,601,84
"759",1995-01-29,900,592,52
"760",1995-01-30,679,432,57.2
"761",1995-01-31,956,463,106.5
"762",1995-02-01,1022,641,59.4
"763",1995-02-02,991,548,80.8
"764",1995-02-03,1310,669,95.8
"765",1995-02-04,1708,912,87.3
"766",1995-02-05,1621,1551,4.5
"767",1995-02-06,840,993,-15.4
"768",1995-02-07,1010,554,82.3
"769",1995-02-08,845,487,73.5
"770",1995-02-09,1083,665,62.9
"771",1995-02-10,921,579,59.1
"772",1995-02-11,996,756,31.7
"773",1995-02-12,977,1324,-26.2
"774",1995-02-13,698,1352,-48.4
"775",1995-02-14,632,834,-24.2
"776",1995-02-15,752,1156,-34.9
"777",1995-02-16,842,917,-8.2
"778",1995-02-17,1132,1027,10.2
"779",1995-02-18,2117,1161,82.3
"780",1995-02-19,2919,1437,103.1
"781",1995-02-20,2012,1358,48.2
"782",1995-02-21,1587,736,115.6
"783",1995-02-22,1320,596,121.5
"784",1995-02-23,1192,670,77.9
"785",1995-02-24,1397,565,147.3
"786",1995-02-25,3354,747,349
"787",1995-02-26,1923,1355,41.9
"788",1995-02-27,728,1396,-47.9
"789",1995-02-28,604,819,-26.3
"790",1995-03-01,857,988,-13.3
"791",1995-03-02,918,1271,-27.8
"792",1995-03-03,1075,1660,-35.2
"793",1995-03-04,462,2342,-80.3
"794",1995-03-05,766,2730,-71.9
"795",1995-03-06,889,1240,-28.3
"796",1995-03-07,777,947,-18
"797",1995-03-08,947,1262,-25
"798",1995-03-09,1549,1346,15.1
"799",1995-03-10,2016,1436,40.4
"800",1995-03-11,3032,1642,84.7
"801",1995-03-12,1920,2646,-27.4
"802",1995-03-13,1626,3626,-55.2
"803",1995-03-14,1747,1436,21.7
"804",1995-03-15,1758,1691,4
"805",1995-03-16,1668,1562,6.8
"806",1995-03-17,1296,1638,-20.9
"807",1995-03-18,3394,2755,23.2
"808",1995-03-19,2295,3964,-42.1
"809",1995-03-20,1965,2735,-28.2
"810",1995-03-21,2159,2124,1.6
"811",1995-03-22,1909,1691,12.9
"812",1995-03-23,2080,1170,77.8
"813",1995-03-24,1982,1755,12.9
"814",1995-03-25,3038,1680,80.8
"815",1995-03-26,1313,2275,-42.3
"816",1995-03-27,1441,1706,-15.5
"817",1995-03-28,1699,1411,20.4
"818",1995-03-29,1703,1374,23.9
"819",1995-03-30,1812,2080,-12.9
"820",1995-03-31,2198,2447,-10.2
"821",1995-04-01,2778,3332,-16.6
"822",1995-04-02,2273,3931,-42.2
"823",1995-04-03,1684,5170,-67.4
"824",1995-04-04,1998,677,195.1
"825",1995-04-05,1792,1842,-2.7
"826",1995-04-06,2409,1910,26.1
"827",1995-04-07,3000,1605,86.9
"828",1995-04-08,1938,1649,17.5
"829",1995-04-09,1044,3196,-67.3
"830",1995-04-10,693,2367,-70.7
"831",1995-04-11,464,1767,-73.7
"832",1995-04-12,1636,1914,-14.5
"833",1995-04-13,2720,2232,21.9
"834",1995-04-14,3136,1622,93.3
"835",1995-04-15,3614,1923,87.9
"836",1995-04-16,2335,4198,-44.4
"837",1995-04-17,1420,4865,-70.8
"838",1995-04-18,1198,2146,-44.2
"839",1995-04-19,1844,2332,-20.9
"840",1995-04-20,1740,2392,-27.3
"841",1995-04-21,2243,3364,-33.3
"842",1995-04-22,3876,2821,37.4
"843",1995-04-23,2796,4559,-38.7
"844",1995-04-24,2410,3782,-36.3
"845",1995-04-25,2065,1447,42.7
"846",1995-04-26,2374,305,678.4
"847",1995-04-27,2578,1746,47.7
"848",1995-04-28,2270,1539,47.5
"849",1995-04-29,2520,1676,50.4
"850",1995-04-30,1789,3335,-46.4
"851",1995-05-01,2574,3450,-25.4
"852",1995-05-02,2560,2402,6.6
"853",1995-05-03,2673,3040,-12.1
"854",1995-05-04,3190,3153,1.2
"855",1995-05-05,2808,2629,6.8
"856",1995-05-06,3287,2955,11.2
"857",1995-05-07,4010,5413,-25.9
"858",1995-05-08,1788,5477,-67.4
"859",1995-05-09,2688,3635,-26.1
"860",1995-05-10,4161,4592,-9.4
"861",1995-05-11,3951,4125,-4.2
"862",1995-05-12,3880,4271,-9.2
"863",1995-05-13,3384,3964,-14.6
"864",1995-05-14,6733,6269,7.4
"865",1995-05-15,5189,6826,-24
"866",1995-05-16,5212,5647,-7.7
"867",1995-05-17,6000,5542,8.3
"868",1995-05-18,5433,5904,-8
"869",1995-05-19,5308,5625,-5.6
"870",1995-05-20,7125,6008,18.6
"871",1995-05-21,8033,8218,-2.3
"872",1995-05-22,6258,9084,-31.1
"873",1995-05-23,6712,6986,-3.9
"874",1995-05-24,7438,7527,-1.2
"875",1995-05-25,6116,7188,-14.9
"876",1995-05-26,7411,7406,0.1
"877",1995-05-27,10249,8777,16.8
"878",1995-05-28,17694,15279,15.8
"879",1995-05-29,13166,18852,-30.2
"880",1995-05-30,8337,13115,-36.4
"881",1995-05-31,8180,9082,-9.9
"882",1995-06-01,9527,9670,-1.5
"883",1995-06-02,10764,10574,1.8
"884",1995-06-03,12492,12688,-1.5
"885",1995-06-04,13454,13571,-0.9
"886",1995-06-05,14913,16226,-8.1
"887",1995-06-06,14927,14767,1.1
"888",1995-06-07,11683,14713,-20.6
"889",1995-06-08,10506,13482,-22.1
"890",1995-06-09,8859,13719,-35.4
"891",1995-06-10,16033,14520,10.4
"892",1995-06-11,18059,17542,2.9
"893",1995-06-12,18930,19162,-1.2
"894",1995-06-13,18341,18366,-0.1
"895",1995-06-14,16136,18334,-12
"896",1995-06-15,15868,17547,-9.6
"897",1995-06-16,14973,15130,-1
"898",1995-06-17,16283,17132,-5
"899",1995-06-18,19063,16916,12.7
"900",1995-06-19,19630,20331,-3.4
"901",1995-06-20,20979,21487,-2.4
"902",1995-06-21,17586,20519,-14.3
"903",1995-06-22,17958,20024,-10.3
"904",1995-06-23,17226,18601,-7.4
"905",1995-06-24,18641,19213,-3
"906",1995-06-25,22217,20443,8.7
"907",1995-06-26,23229,21864,6.2
"908",1995-06-27,21604,22373,-3.4
"909",1995-06-28,16451,22979,-28.4
"910",1995-06-29,15470,20523,-24.6
"911",1995-06-30,18549,18998,-2.4
"912",1995-07-01,25659,21450,19.6
"913",1995-07-02,31495,28929,8.9
"914",1995-07-03,27616,33792,-18.3
"915",1995-07-04,27372,32214,-15
"916",1995-07-05,22720,23222,-2.2
"917",1995-07-06,24930,22650,10.1
"918",1995-07-07,24893,27476,-9.4
"919",1995-07-08,25816,27163,-5
"920",1995-07-09,24756,24944,-0.8
"921",1995-07-10,26986,24386,10.7
"922",1995-07-11,27693,27570,0.4
"923",1995-07-12,24640,24281,1.5
"924",1995-07-13,21683,25704,-15.6
"925",1995-07-14,20350,22277,-8.7
"926",1995-07-15,22121,20359,8.7
"927",1995-07-16,25083,24336,3.1
"928",1995-07-17,26157,25154,4
"929",1995-07-18,23882,27903,-14.4
"930",1995-07-19,25604,26760,-4.3
"931",1995-07-20,22720,25735,-11.7
"932",1995-07-21,21167,23413,-9.6
"933",1995-07-22,23762,22816,4.1
"934",1995-07-23,25850,25843,0
"935",1995-07-24,26465,27561,-4
"936",1995-07-25,26845,27755,-3.3
"937",1995-07-26,24794,28821,-14
"938",1995-07-27,22857,25832,-11.5
"939",1995-07-28,22426,23263,-3.6
"940",1995-07-29,24065,22557,6.7
"941",1995-07-30,23512,24823,-5.3
"942",1995-07-31,25234,25851,-2.4
"943",1995-08-01,24420,25472,-4.1
"944",1995-08-02,23276,25207,-7.7
"945",1995-08-03,21651,25204,-14.1
"946",1995-08-04,20101,22750,-11.6
"947",1995-08-05,26990,21939,23
"948",1995-08-06,30487,24249,25.7
"949",1995-08-07,33303,30058,10.8
"950",1995-08-08,32637,26980,21
"951",1995-08-09,30968,37882,-18.3
"952",1995-08-10,27385,32690,-16.2
"953",1995-08-11,24905,30094,-17.2
"954",1995-08-12,22758,26634,-14.6
"955",1995-08-13,22723,25270,-10.1
"956",1995-08-14,22606,23694,-4.6
"957",1995-08-15,23072,23333,-1.1
"958",1995-08-16,22150,21792,1.6
"959",1995-08-17,20224,22755,-11.1
"960",1995-08-18,18804,20870,-9.9
"961",1995-08-19,19547,19593,-0.2
"962",1995-08-20,18368,20146,-8.8
"963",1995-08-21,18692,19709,-5.2
"964",1995-08-22,17345,17742,-2.2
"965",1995-08-23,16981,17695,-4
"966",1995-08-24,14342,16616,-13.7
"967",1995-08-25,13252,14818,-10.6
"968",1995-08-26,14715,13729,7.2
"969",1995-08-27,13697,14646,-6.5
"970",1995-08-28,11363,12618,-9.9
"971",1995-08-29,15956,11565,38
"972",1995-08-30,11829,11108,6.5
"973",1995-08-31,10545,8854,19.1
"974",1995-09-01,9953,6841,45.5
"975",1995-09-02,15980,10683,49.6
"976",1995-09-03,17803,17700,0.6
"977",1995-09-04,12472,19042,-34.5
"978",1995-09-05,8629,13539,-36.3
"979",1995-09-06,8704,8927,-2.5
"980",1995-09-07,8192,9255,-11.5
"981",1995-09-08,9541,9294,2.7
"982",1995-09-09,10247,9392,9.1
"983",1995-09-10,12100,10718,12.9
"984",1995-09-11,9649,10828,-10.9
"985",1995-09-12,9811,9752,0.6
"986",1995-09-13,9528,9829,-3.1
"987",1995-09-14,7841,8861,-11.5
"988",1995-09-15,8660,7630,13.5
"989",1995-09-16,9390,8255,13.7
"990",1995-09-17,8644,9587,-9.8
"991",1995-09-18,7686,8655,-11.2
"992",1995-09-19,6977,8231,-15.2
"993",1995-09-20,7487,8369,-10.5
"994",1995-09-21,7145,6217,14.9
"995",1995-09-22,6425,6731,-4.5
"996",1995-09-23,6428,6961,-7.7
"997",1995-09-24,6428,7560,-15
"998",1995-09-25,6139,7384,-16.9
"999",1995-09-26,6187,5917,4.6
"1000",1995-09-27,5836,5667,3
"1001",1995-09-28,5086,5222,-2.6
"1002",1995-09-29,5726,4707,21.6
"1003",1995-09-30,5557,4633,19.9
"1004",1995-10-01,6195,3986,55.4
"1005",1995-10-02,4704,5426,-13.3
"1006",1995-10-03,4788,3678,30.2
"1007",1995-10-04,3319,4195,-20.9
"1008",1995-10-05,3110,5150,-39.6
"1009",1995-10-06,4334,2620,65.4
"1010",1995-10-07,4879,4028,21.1
"1011",1995-10-08,4854,4718,2.9
"1012",1995-10-09,4360,4976,-12.4
"1013",1995-10-10,4235,4453,-4.9
"1014",1995-10-11,3797,3535,7.4
"1015",1995-10-12,3397,3145,8
"1016",1995-10-13,3103,2813,10.3
"1017",1995-10-14,3681,3372,9.2
"1018",1995-10-15,3877,2132,81.8
"1019",1995-10-16,3124,2647,18
"1020",1995-10-17,2991,1947,53.6
"1021",1995-10-18,3055,2935,4.1
"1022",1995-10-19,2790,2790,0
"1023",1995-10-20,4146,3105,33.5
"1024",1995-10-21,3805,3017,26.1
"1025",1995-10-22,642,3522,-81.8
"1026",1995-10-23,1837,2616,-29.8
"1027",1995-10-24,2066,1916,7.8
"1028",1995-10-25,2022,2042,-1
"1029",1995-10-26,2350,2122,10.7
"1030",1995-10-27,2230,1892,17.9
"1031",1995-10-28,2920,2358,23.8
"1032",1995-10-29,1270,3152,-59.7
"1033",1995-10-30,895,2572,-65.2
"1034",1995-10-31,900,1217,-26
"1035",1995-11-01,1212,1258,-3.7
"1036",1995-11-02,1144,1034,10.6
"1037",1995-11-03,1374,1063,29.3
"1038",1995-11-04,1784,1417,25.9
"1039",1995-11-05,1779,1874,-5.1
"1040",1995-11-06,1252,1568,-20.2
"1041",1995-11-07,1115,1177,-5.3
"1042",1995-11-08,1188,1174,1.2
"1043",1995-11-09,1452,1266,14.7
"1044",1995-11-10,1382,1228,12.5
"1045",1995-11-11,1719,1811,-5.1
"1046",1995-11-12,1649,1584,4.1
"1047",1995-11-13,1196,1134,5.5
"1048",1995-11-14,1325,942,40.7
"1049",1995-11-15,1190,1309,-9.1
"1050",1995-11-16,1387,1193,16.3
"1051",1995-11-17,1711,928,84.4
"1052",1995-11-18,2057,839,145.2
"1053",1995-11-19,1738,1470,18.2
"1054",1995-11-20,1414,1250,13.1
"1055",1995-11-21,1142,950,20.2
"1056",1995-11-22,1503,1144,31.4
"1057",1995-11-23,2219,1125,97.2
"1058",1995-11-24,3466,1147,202.2
"1059",1995-11-25,2700,2508,7.7
"1060",1995-11-26,925,1517,-39
"1061",1995-11-27,691,479,44.3
"1062",1995-11-28,834,745,11.9
"1063",1995-11-29,801,869,-7.8
"1064",1995-11-30,993,901,10.2
"1065",1995-12-01,966,912,5.9
"1066",1995-12-02,1233,1039,18.7
"1067",1995-12-03,1063,1047,1.5
"1068",1995-12-04,874,405,115.8
"1069",1995-12-05,804,432,86.1
"1070",1995-12-06,666,691,-3.6
"1071",1995-12-07,847,758,11.7
"1072",1995-12-08,610,828,-26.3
"1073",1995-12-09,399,723,-44.8
"1074",1995-12-10,577,685,-15.8
"1075",1995-12-11,564,629,-10.3
"1076",1995-12-12,607,723,-16
"1077",1995-12-13,691,845,-18.2
"1078",1995-12-14,750,610,23
"1079",1995-12-15,934,758,23.2
"1080",1995-12-16,885,969,-8.7
"1081",1995-12-17,480,785,-38.9
"1082",1995-12-18,607,891,-31.9
"1083",1995-12-19,947,850,11.4
"1084",1995-12-20,696,899,-22.6
"1085",1995-12-21,901,855,5.4
"1086",1995-12-22,693,1009,-31.3
"1087",1995-12-23,550,1063,-48.3
"1088",1995-12-24,504,955,-47.2
"1089",1995-12-25,591,988,-40.2
"1090",1995-12-26,1247,1757,-29
"1091",1995-12-27,1239,2003,-38.1
"1092",1995-12-28,1522,1930,-21.1
"1093",1995-12-29,1431,1652,-13.4
"1094",1995-12-30,1463,1471,-0.5
"1095",1995-12-31,772,1196,-35.5
"1096",1996-01-01,508,1284,-60.4
"1097",1996-01-02,667,806,-17.2
"1098",1996-01-03,475,840,-43.5
"1099",1996-01-04,612,724,-15.5
"1100",1996-01-05,511,931,-45.1
"1101",1996-01-06,609,717,-15.1
"1102",1996-01-07,684,830,-17.6
"1103",1996-01-08,724,924,-21.6
"1104",1996-01-09,878,835,5.1
"1105",1996-01-10,717,880,-18.5
"1106",1996-01-11,756,751,0.7
"1107",1996-01-12,955,804,18.8
"1108",1996-01-13,1351,789,71.2
"1109",1996-01-14,523,1111,-52.9
"1110",1996-01-15,837,974,-14.1
"1111",1996-01-16,823,677,21.6
"1112",1996-01-17,115,666,-82.7
"1113",1996-01-18,441,621,-29
"1114",1996-01-19,686,650,5.5
"1115",1996-01-20,580,647,-10.4
"1116",1996-01-21,847,784,8
"1117",1996-01-22,792,945,-16.2
"1118",1996-01-23,835,892,-6.4
"1119",1996-01-24,679,734,-7.5
"1120",1996-01-25,597,812,-26.5
"1121",1996-01-26,643,806,-20.2
"1122",1996-01-27,633,787,-19.6
"1123",1996-01-28,380,1106,-65.6
"1124",1996-01-29,482,900,-46.4
"1125",1996-01-30,458,679,-32.5
"1126",1996-01-31,578,956,-39.5
"1127",1996-02-01,341,1022,-66.6
"1128",1996-02-02,425,991,-57.1
"1129",1996-02-03,548,1310,-58.2
"1130",1996-02-04,904,1708,-47.1
"1131",1996-02-05,691,1621,-57.4
"1132",1996-02-06,842,840,0.2
"1133",1996-02-07,980,1010,-3
"1134",1996-02-08,1131,845,33.8
"1135",1996-02-09,1629,1083,50.4
"1136",1996-02-10,1220,921,32.5
"1137",1996-02-11,1600,996,60.6
"1138",1996-02-12,929,977,-4.9
"1139",1996-02-13,1043,698,49.4
"1140",1996-02-14,1048,632,65.8
"1141",1996-02-15,1047,752,39.2
"1142",1996-02-16,1449,842,72.1
"1143",1996-02-17,3816,1132,237.1
"1144",1996-02-18,2648,2117,25.1
"1145",1996-02-19,1751,2919,-40
"1146",1996-02-20,1019,2012,-49.4
"1147",1996-02-21,2110,1587,33
"1148",1996-02-22,1072,1320,-18.8
"1149",1996-02-23,1308,1192,9.7
"1150",1996-02-24,2071,1397,48.2
"1151",1996-02-25,577,3354,-82.8
"1152",1996-02-26,520,1923,-73
"1153",1996-02-27,778,728,6.9
"1154",1996-02-28,680,604,12.6
"1155",1996-02-29,663,182,264.3
"1156",1996-03-01,831,857,-3
"1157",1996-03-02,1310,918,42.7
"1158",1996-03-03,1202,1075,11.8
"1159",1996-03-04,610,462,32
"1160",1996-03-05,696,766,-9.1
"1161",1996-03-06,694,889,-21.9
"1162",1996-03-07,856,777,10.2
"1163",1996-03-08,1005,947,6.1
"1164",1996-03-09,1853,1549,19.6
"1165",1996-03-10,2170,2016,7.6
"1166",1996-03-11,1630,3032,-46.2
"1167",1996-03-12,1369,1920,-28.7
"1168",1996-03-13,988,1626,-39.2
"1169",1996-03-14,1470,1747,-15.9
"1170",1996-03-15,2366,1758,34.6
"1171",1996-03-16,2466,1668,47.8
"1172",1996-03-17,1624,1296,25.3
"1173",1996-03-18,1279,3394,-62.3
"1174",1996-03-19,1464,2295,-36.2
"1175",1996-03-20,1570,1965,-20.1
"1176",1996-03-21,1723,2159,-20.2
"1177",1996-03-22,1906,1909,-0.2
"1178",1996-03-23,2184,2080,5
"1179",1996-03-24,431,1982,-78.3
"1180",1996-03-25,904,3038,-70.2
"1181",1996-03-26,1358,1313,3.4
"1182",1996-03-27,1509,1441,4.7
"1183",1996-03-28,1008,1699,-40.7
"1184",1996-03-29,1013,1703,-40.5
"1185",1996-03-30,1836,1812,1.3
"1186",1996-03-31,2043,2198,-7.1
"1187",1996-04-01,1738,2778,-37.4
"1188",1996-04-02,1758,2273,-22.7
"1189",1996-04-03,1916,1684,13.8
"1190",1996-04-04,1746,1998,-12.6
"1191",1996-04-05,2716,1792,51.6
"1192",1996-04-06,3105,2409,28.9
"1193",1996-04-07,3959,3000,32
"1194",1996-04-08,1849,1938,-4.6
"1195",1996-04-09,2270,1044,117.4
"1196",1996-04-10,2386,693,244.3
"1197",1996-04-11,1336,464,187.9
"1198",1996-04-12,1595,1636,-2.5
"1199",1996-04-13,915,2720,-66.4
"1200",1996-04-14,1987,3136,-36.6
"1201",1996-04-15,1577,3614,-56.4
"1202",1996-04-16,2078,2335,-11
"1203",1996-04-17,1927,1420,35.7
"1204",1996-04-18,2143,1198,78.9
"1205",1996-04-19,2033,1844,10.2
"1206",1996-04-20,3319,1740,90.7
"1207",1996-04-21,2743,2243,22.3
"1208",1996-04-22,2097,3876,-45.9
"1209",1996-04-23,2924,2796,4.6
"1210",1996-04-24,2739,2410,13.7
"1211",1996-04-25,2270,2065,9.9
"1212",1996-04-26,2724,2374,14.7
"1213",1996-04-27,2837,2578,10
"1214",1996-04-28,2381,2270,4.9
"1215",1996-04-29,2446,2520,-2.9
"1216",1996-04-30,2424,1789,35.5
"1217",1996-05-01,2879,2574,11.8
"1218",1996-05-02,2782,2560,8.7
"1219",1996-05-03,3176,2673,18.8
"1220",1996-05-04,3413,3190,7
"1221",1996-05-05,3771,2808,34.3
"1222",1996-05-06,3322,3287,1.1
"1223",1996-05-07,3346,4010,-16.6
"1224",1996-05-08,3512,1788,96.4
"1225",1996-05-09,2682,2688,-0.2
"1226",1996-05-10,2963,4161,-28.8
"1227",1996-05-11,4779,3951,21
"1228",1996-05-12,6811,3880,75.5
"1229",1996-05-13,5430,3384,60.5
"1230",1996-05-14,5068,6733,-24.7
"1231",1996-05-15,4672,5189,-10
"1232",1996-05-16,4854,5212,-6.9
"1233",1996-05-17,5233,6000,-12.8
"1234",1996-05-18,8123,5433,49.5
"1235",1996-05-19,6884,5308,29.7
"1236",1996-05-20,5915,7125,-17
"1237",1996-05-21,6693,8033,-16.7
"1238",1996-05-22,6058,6258,-3.2
"1239",1996-05-23,4553,6712,-32.2
"1240",1996-05-24,5595,7438,-24.8
"1241",1996-05-25,10551,6116,72.5
"1242",1996-05-26,10765,7411,45.3
"1243",1996-05-27,12675,10249,23.7
"1244",1996-05-28,7746,17694,-56.2
"1245",1996-05-29,8779,13166,-33.3
"1246",1996-05-30,6866,8337,-17.6
"1247",1996-05-31,7835,8180,-4.2
"1248",1996-06-01,11868,9527,24.6
"1249",1996-06-02,12413,10764,15.3
"1250",1996-06-03,11692,12492,-6.4
"1251",1996-06-04,11749,13454,-12.7
"1252",1996-06-05,11524,14913,-22.7
"1253",1996-06-06,10515,14927,-29.6
"1254",1996-06-07,12289,11683,5.2
"1255",1996-06-08,15315,10506,45.8
"1256",1996-06-09,15776,8859,78.1
"1257",1996-06-10,16560,16033,3.3
"1258",1996-06-11,15976,18059,-11.5
"1259",1996-06-12,15992,18930,-15.5
"1260",1996-06-13,13780,18341,-24.9
"1261",1996-06-14,14482,16136,-10.3
"1262",1996-06-15,15472,15868,-2.5
"1263",1996-06-16,16811,14973,12.3
"1264",1996-06-17,18124,16283,11.3
"1265",1996-06-18,19465,19063,2.1
"1266",1996-06-19,17851,19630,-9.1
"1267",1996-06-20,17186,20979,-18.1
"1268",1996-06-21,16278,17586,-7.4
"1269",1996-06-22,15727,17958,-12.4
"1270",1996-06-23,22907,17226,33
"1271",1996-06-24,20226,18641,8.5
"1272",1996-06-25,20940,22217,-5.7
"1273",1996-06-26,20899,23229,-10
"1274",1996-06-27,19513,21604,-9.7
"1275",1996-06-28,18139,16451,10.3
"1276",1996-06-29,21713,15470,40.4
"1277",1996-06-30,25453,18549,37.2
"1278",1996-07-01,26722,25659,4.1
"1279",1996-07-02,25229,31495,-19.9
"1280",1996-07-03,23702,27616,-14.2
"1281",1996-07-04,29741,27372,8.7
"1282",1996-07-05,29933,22720,31.7
"1283",1996-07-06,26658,24930,6.9
"1284",1996-07-07,24575,24893,-1.3
"1285",1996-07-08,23378,25816,-9.4
"1286",1996-07-09,23818,24756,-3.8
"1287",1996-07-10,23800,26986,-11.8
"1288",1996-07-11,20704,27693,-25.2
"1289",1996-07-12,20249,24640,-17.8
"1290",1996-07-13,21306,21683,-1.7
"1291",1996-07-14,23182,20350,13.9
"1292",1996-07-15,23577,22121,6.6
"1293",1996-07-16,23749,25083,-5.3
"1294",1996-07-17,22667,26157,-13.3
"1295",1996-07-18,21196,23882,-11.2
"1296",1996-07-19,21282,25604,-16.9
"1297",1996-07-20,22676,22720,-0.2
"1298",1996-07-21,24502,21167,15.8
"1299",1996-07-22,25571,23762,7.6
"1300",1996-07-23,24369,25850,-5.7
"1301",1996-07-24,24798,26465,-6.3
"1302",1996-07-25,20951,26845,-22
"1303",1996-07-26,21582,24794,-13
"1304",1996-07-27,23101,22857,1.1
"1305",1996-07-28,23110,22426,3.1
"1306",1996-07-29,25446,24065,5.7
"1307",1996-07-30,24199,23512,2.9
"1308",1996-07-31,22421,25234,-11.1
"1309",1996-08-01,20181,24420,-17.4
"1310",1996-08-02,18900,23276,-18.8
"1311",1996-08-03,21094,21651,-2.6
"1312",1996-08-04,24448,20101,21.6
"1313",1996-08-05,26948,26990,-0.2
"1314",1996-08-06,26448,30487,-13.2
"1315",1996-08-07,25675,33303,-22.9
"1316",1996-08-08,25073,32637,-23.2
"1317",1996-08-09,20576,30968,-33.6
"1318",1996-08-10,23889,27385,-12.8
"1319",1996-08-11,23062,24905,-7.4
"1320",1996-08-12,22993,22758,1
"1321",1996-08-13,23271,22723,2.4
"1322",1996-08-14,21333,22606,-5.6
"1323",1996-08-15,19166,23072,-16.9
"1324",1996-08-16,20263,22150,-8.5
"1325",1996-08-17,20703,20224,2.4
"1326",1996-08-18,19295,18804,2.6
"1327",1996-08-19,19161,19547,-2
"1328",1996-08-20,18181,18368,-1
"1329",1996-08-21,16847,18692,-9.9
"1330",1996-08-22,14962,17345,-13.7
"1331",1996-08-23,15202,16981,-10.5
"1332",1996-08-24,16722,14342,16.6
"1333",1996-08-25,14331,13252,8.1
"1334",1996-08-26,12599,14715,-14.4
"1335",1996-08-27,12298,13697,-10.2
"1336",1996-08-28,11458,11363,0.8
"1337",1996-08-29,9070,15956,-43.2
"1338",1996-08-30,13057,11829,10.4
"1339",1996-08-31,19221,10545,82.3
"1340",1996-09-01,17334,9953,74.2
"1341",1996-09-02,12696,15980,-20.6
"1342",1996-09-03,8444,17803,-52.6
"1343",1996-09-04,8679,12472,-30.4
"1344",1996-09-05,8871,8629,2.8
"1345",1996-09-06,8644,8704,-0.7
"1346",1996-09-07,10076,8192,23
"1347",1996-09-08,10971,9541,15
"1348",1996-09-09,8938,10247,-12.8
"1349",1996-09-10,9629,12100,-20.4
"1350",1996-09-11,7662,9649,-20.6
"1351",1996-09-12,8515,9811,-13.2
"1352",1996-09-13,7798,9528,-18.2
"1353",1996-09-14,8810,7841,12.4
"1354",1996-09-15,9184,8660,6.1
"1355",1996-09-16,8579,9390,-8.6
"1356",1996-09-17,7330,8644,-15.2
"1357",1996-09-18,7203,7686,-6.3
"1358",1996-09-19,6662,6977,-4.5
"1359",1996-09-20,6674,7487,-10.9
"1360",1996-09-21,7204,7145,0.8
"1361",1996-09-22,6436,6425,0.2
"1362",1996-09-23,6214,6428,-3.3
"1363",1996-09-24,6433,6428,0.1
"1364",1996-09-25,4060,6139,-33.9
"1365",1996-09-26,6300,6187,1.8
"1366",1996-09-27,5592,5836,-4.2
"1367",1996-09-28,6733,5086,32.4
"1368",1996-09-29,5604,5726,-2.1
"1369",1996-09-30,4768,5557,-14.2
"1370",1996-10-01,4317,6195,-30.3
"1371",1996-10-02,3778,4704,-19.7
"1372",1996-10-03,3902,4788,-18.5
"1373",1996-10-04,4417,3319,33.1
"1374",1996-10-05,5390,3110,73.3
"1375",1996-10-06,4042,4334,-6.7
"1376",1996-10-07,3945,4879,-19.1
"1377",1996-10-08,3948,4854,-18.7
"1378",1996-10-09,3634,4360,-16.7
"1379",1996-10-10,3459,4235,-18.3
"1380",1996-10-11,4030,3797,6.1
"1381",1996-10-12,5806,3397,70.9
"1382",1996-10-13,5213,3103,68
"1383",1996-10-14,3257,3681,-11.5
"1384",1996-10-15,3485,3877,-10.1
"1385",1996-10-16,2618,3124,-16.2
"1386",1996-10-17,2776,2991,-7.2
"1387",1996-10-18,3387,3055,10.9
"1388",1996-10-19,3170,2790,13.6
"1389",1996-10-20,1821,4146,-56.1
"1390",1996-10-21,1725,3805,-54.7
"1391",1996-10-22,2252,642,250.8
"1392",1996-10-23,2062,1837,12.2
"1393",1996-10-24,2090,2066,1.2
"1394",1996-10-25,2081,2022,2.9
"1395",1996-10-26,214,2350,-90.9
"1396",1996-10-27,1282,2230,-42.5
"1397",1996-10-28,1417,2920,-51.5
"1398",1996-10-29,890,1270,-29.9
"1399",1996-10-30,1225,895,36.9
"1400",1996-10-31,1162,900,29.1
"1401",1996-11-01,1377,1212,13.6
"1402",1996-11-02,1966,1144,71.9
"1403",1996-11-03,1719,1374,25.1
"1404",1996-11-04,1306,1784,-26.8
